date,side,entry_dt,entry,exit_dt,exit,sl,target,pnl,bars_held,entry_wait_min,exit_wait_min,mae,mfe,exit_reason
2026-04-22,long,2026-04-22 09:15:00+05:30,24470.85,2026-04-22 10:00:00+05:30,24361.1,24361.1,24580.6,-109.75,9,0.0,45.0,-117.95,25.25,SL
2026-04-23,long,2026-04-23 09:15:00+05:30,24202.35,2026-04-23 15:20:00+05:30,24161.9,24037.05,24367.65,-40.45,73,0.0,365.0,-50.15,107.85,EOD
2026-04-29,short,2026-04-29 09:15:00+05:30,24096.9,2026-04-29 09:50:00+05:30,24177.3,24177.3,24016.5,-80.4,7,0.0,35.0,-81.0,36.95,SL
2026-04-30,long,2026-04-30 09:15:00+05:30,23996.95,2026-04-30 10:10:00+05:30,23830.3,23830.3,24163.6,-166.65,11,0.0,55.0,-172.85,0.0,SL
2026-05-06,short,2026-05-06 09:15:00+05:30,24171.0,2026-05-06 12:20:00+05:30,24052.15,24289.85,24052.15,118.85,37,0.0,185.0,-30.95,141.25,Target
2026-05-08,long,2026-05-08 09:15:00+05:30,24233.65,2026-05-08 13:55:00+05:30,24130.9,24130.9,24336.4,-102.75,56,0.0,280.0,-105.3,20.15,SL
2026-05-11,long,2026-05-11 09:15:00+05:30,23970.1,2026-05-11 15:20:00+05:30,23810.15,23760.4,24179.8,-159.95,73,0.0,365.0,-168.7,27.35,EOD
2026-05-12,long,2026-05-12 09:15:00+05:30,23722.6,2026-05-12 09:30:00+05:30,23624.85,23624.85,23820.35,-97.75,3,0.0,15.0,-104.9,15.2,SL
2026-05-14,short,2026-05-14 09:15:00+05:30,23530.25,2026-05-14 10:50:00+05:30,23428.7,23631.8,23428.7,101.55,19,0.0,95.0,-58.95,103.7,Target
2026-05-18,long,2026-05-18 09:15:00+05:30,23482.2,2026-05-18 13:00:00+05:30,23659.35,23305.05,23659.35,177.15,45,0.0,225.0,-165.1,179.45,Target
2026-05-20,long,2026-05-20 09:15:00+05:30,23457.25,2026-05-20 11:30:00+05:30,23606.2,23308.3,23606.2,148.95,27,0.0,135.0,-14.8,151.05,Target
2026-05-21,short,2026-05-21 09:15:00+05:30,23830.05,2026-05-21 11:15:00+05:30,23664.15,23995.95,23664.15,165.9,24,0.0,120.0,0.0,190.15,Target
2026-05-25,short,2026-05-25 09:15:00+05:30,23940.25,2026-05-25 15:20:00+05:30,24032.45,24131.65,23748.85,-92.2,73,0.0,365.0,-97.85,15.85,EOD
2026-06-02,long,2026-06-02 09:15:00+05:30,23229.15,2026-06-02 12:45:00+05:30,23379.2,23079.1,23379.2,150.05,42,0.0,210.0,0.0,205.35,Target
2026-06-03,long,2026-06-03 09:15:00+05:30,23415.95,2026-06-03 09:20:00+05:30,23299.9,23308.6,23523.3,-116.05,1,0.0,5.0,-130.0,0.0,SL
2026-06-04,long,2026-06-04 09:15:00+05:30,23282.45,2026-06-04 09:55:00+05:30,23396.95,23167.95,23396.95,114.5,8,0.0,40.0,0.0,160.9,Target
2026-06-08,long,2026-06-08 09:15:00+05:30,23080.7,2026-06-08 15:20:00+05:30,23104.0,22792.55,23368.85,23.3,73,0.0,365.0,0.0,186.6,EOD
2026-06-09,short,2026-06-09 09:15:00+05:30,23259.05,2026-06-09 15:20:00+05:30,23239.7,23414.4,23103.7,19.35,73,0.0,365.0,-20.35,154.6,EOD
2026-06-11,long,2026-06-11 09:15:00+05:30,23104.4,2026-06-11 11:20:00+05:30,23216.1,22992.7,23216.1,111.7,25,0.0,125.0,-11.6,115.9,Target
2026-06-12,short,2026-06-12 09:15:00+05:30,23412.55,2026-06-12 15:00:00+05:30,23638.55,23638.55,23186.55,-226.0,69,0.0,345.0,-226.85,98.65,SL
2026-06-15,short,2026-06-15 09:15:00+05:30,23984.85,2026-06-15 15:20:00+05:30,23856.85,24337.95,23631.75,128.0,73,0.0,365.0,-24.25,167.05,EOD
2026-06-19,long,2026-06-19 09:15:00+05:30,23991.2,2026-06-19 15:20:00+05:30,24033.9,23803.0,24179.4,42.7,73,0.0,365.0,-89.3,51.45,EOD
2026-06-25,short,2026-06-25 09:15:00+05:30,24125.85,2026-06-25 12:00:00+05:30,24238.55,24238.55,24013.15,-112.7,33,0.0,165.0,-124.0,0.0,SL
2026-07-02,short,2026-07-02 09:15:00+05:30,24062.2,2026-07-02 09:35:00+05:30,24136.3,24136.3,23988.1,-74.1,4,0.0,20.0,-87.95,0.0,SL
2026-07-03,short,2026-07-03 09:15:00+05:30,24375.65,2026-07-03 15:20:00+05:30,24266.1,24583.35,24167.95,109.55,73,0.0,365.0,0.0,122.9,EOD
2026-07-08,long,2026-07-08 09:15:00+05:30,24259.55,2026-07-08 13:45:00+05:30,24164.0,24164.0,24355.1,-95.55,54,0.0,270.0,-152.6,40.2,SL
2026-07-10,short,2026-07-10 09:15:00+05:30,24125.05,2026-07-10 15:20:00+05:30,24209.1,24268.2,23981.9,-84.05,73,0.0,365.0,-103.1,0.0,EOD
2026-07-13,long,2026-07-13 09:15:00+05:30,24039.4,2026-07-13 12:35:00+05:30,24211.65,23867.15,24211.65,172.25,40,0.0,200.0,-24.75,173.5,Target
2026-07-14,long,2026-07-14 09:15:00+05:30,24092.75,2026-07-14 15:20:00+05:30,24043.3,23976.9,24208.6,-49.45,73,0.0,365.0,-68.85,63.65,EOD
2026-07-20,long,2026-07-20 09:15:00+05:30,24190.05,2026-07-20 15:20:00+05:30,24245.15,24045.8,24334.3,55.1,73,,,,,eod
2026-07-23,long,2026-07-23 09:15:00+05:30,23904.8,2026-07-23 13:15:00+05:30,23813.35,23813.35,23996.25,-91.45,48,,,,,sl
2026-07-24,long,2026-07-24 09:15:00+05:30,23674.4,2026-07-24 15:20:00+05:30,23779.4,23479.2,23869.6,105.0,73,,,,,eod
2026-07-27,short,2026-07-27 09:15:00+05:30,23929.5,2026-07-27 15:20:00+05:30,24003.75,24091.55,23767.45,-74.25,73,,,,,eod
2026-07-29,short,2026-07-29 09:15:00+05:30,24188.05,2026-07-29 15:20:00+05:30,24238.05,24390.75,23985.35,-50.0,73,,,,,eod
2026-08-03,short,2026-08-03 09:15:00+05:30,24568.0,2026-08-03 15:20:00+05:30,24573.35,24752.4,24383.6,-5.35,73,,,,,eod
